accesstime,page,username,COI,activesince
5/1/18,Article:Conflict_Tracker_Full,Mandie Wayne,1,2/17/18
5/1/18,Article:Conflict_Tracker_Data_Portal,Mandie Wayne,1,2/17/18
5/1/18,Article:Conflict_Tracker,Mandie Wayne,5,2/17/18
5/1/18,Article:2018_Elections_in_Iraq,Lynda Erickson,5,4/3/18
5/1/18,Article:Conflict_Tracker_Data_Portal,Mandie Wayne,5,2/17/18
5/1/18,Article:Conflict_Tracker_Data_Portal,Mandie Wayne,5,2/17/18
5/1/18,Article:Conflict_Tracker_Data_Portal,Mandie Wayne,5,2/17/18
5/1/18,Article:Conflict_Tracker,Mandie Wayne,11,2/17/18
5/1/18,Article:Key_Events_Tracking,Lynda Erickson,5,4/3/18
5/1/18,Article:Conflict_Tracker_Data_Portal,Mandie Wayne,11,2/17/18
5/1/18,Article:Conflict_Tracker_Data_Portal,Mandie Wayne,11,2/17/18
5/1/18,Article:Conflict_Tracker_Data_Portal,Mandie Wayne,11,2/17/18
5/1/18,Main_Page,Ambrose Coy,5,3/14/18
5/1/18,Main_Page,Myung Galloway,3,4/12/18
5/1/18,Article:Weekly_Iraq_Brief,Ambrose Coy,5,3/14/18
5/1/18,Main_Page,Ardis Clem,11,2/11/18
5/1/18,Main_Page,Myung Galloway,3,4/12/18
5/1/18,Article:West_Africa_Conflict_Tracker,Myung Galloway,3,4/12/18
5/1/18,Main_Page,Ambrose Coy,5,3/14/18
5/1/18,Article:Iraq_Running_Estimates,Ambrose Coy,5,3/14/18
5/1/18,Article:Conflict_and_Event_Tracker_Portal,Matthew Singleton,8,3/29/18
5/1/18,Article:Syria_Infrastructure_Map,Ardis Clem,11,2/11/18
5/1/18,Main_Page,Ambrose Coy,5,3/14/18
5/1/18,Article:Iraq_Running_Estimates,Ambrose Coy,5,3/14/18
5/1/18,Article:Kurdistan,Ambrose Coy,5,3/14/18
5/1/18,Article:Asia_Pacific_Counter-IED_Fusion_Center_(APCFC)_Portal,Matthew Singleton,8,3/29/18
5/1/18,Main_Page,Matthew Singleton,8,3/29/18
5/1/18,Main_Page,Matthew Singleton,4,3/29/18
5/1/18,Article:Yemen_Data_Portal,Matthew Singleton,4,3/29/18
5/1/18,Main_Page,Jamar Havens,5,4/13/18
5/1/18,Main_Page,Jamar Havens,5,4/13/18
5/1/18,Main_Page,Slyvia Dunne,1,3/22/18
5/1/18,Article:Conflict_Tracker,Slyvia Dunne,1,3/22/18
5/1/18,Main_Page,Ivana Pogue,7,9/11/17
5/1/18,Article:Conflict_Tracker,Bambi Ferrer,1,3/13/18
5/1/18,Main_Page,Slyvia Dunne,1,3/22/18
5/1/18,Article:Conflict_Tracker,Slyvia Dunne,1,3/22/18
5/1/18,Article:Conflict_Tracker,Slyvia Dunne,1,3/22/18
5/1/18,Main_Page,Lucienne Gladney,11,2/16/15
5/1/18,Article:Ar-Raqqa,Lucienne Gladney,11,2/16/15
5/1/18,Main_Page,Annemarie Donovan,11,4/7/18
5/1/18,Main_Page,Bernie Minnick,5,9/4/17
5/1/18,Main_Page,Clarissa Pride,5,2/19/18
5/1/18,Article:Al_Hayat_Media_Center,Clarissa Pride,5,2/19/18
5/1/18,Article:Hama,Annemarie Donovan,11,4/7/18
5/1/18,Article:Africa_EOD_and_C-IED_Portal,Caryl Mackey,3,5/21/17
5/1/18,Article:Social_Media_Portal,Clarissa Pride,5,2/19/18
5/1/18,Main_Page,Erica Jackson,5,7/10/14
5/1/18,Article:Kenya_Defense_Forces,Caryl Mackey,3,5/21/17
5/1/18,"Article:Manbij_City,_Syria",Lucienne Gladney,11,2/16/15
5/1/18,Article:Operation_Olive_Branch,Lucienne Gladney,11,2/16/15
5/1/18,Article:Africa_EOD_and_C-IED_Portal,Caryl Mackey,3,5/21/17
5/1/18,Article:Camp_Lemonnier,Claudia Castillo,3,10/8/17
5/1/18,Article:Libya_Military,Caryl Mackey,3,5/21/17
5/1/18,Main_Page,Floria Shuler,3,2/5/15
5/1/18,Article:Africa_EOD_and_C-IED_Portal,Caryl Mackey,3,5/21/17
5/1/18,Main_Page,Floria Shuler,5,2/5/15
5/1/18,Main_Page,Floria Shuler,11,2/5/15
5/1/18,Article:Africa_EOD_and_C-IED_Portal,Caryl Mackey,3,5/21/17
5/1/18,Main_Page,Lucien Hamel,9,8/6/17
5/1/18,Main_Page,Lucien Hamel,9,8/6/17
5/1/18,Article:Tacloban,Lucien Hamel,9,8/6/17
5/1/18,Main_Page,Mac Deloach,8,4/11/18
5/1/18,Article:Map_Portal,Joanna Osborne,3,4/1/17
5/1/18,Main_Page,Mac Deloach,4,4/11/18
5/1/18,Article:Map_Portal,Joanna Osborne,3,4/1/17
5/1/18,Article:Jund_al-Islam,Bryanna Hyatt,7,8/11/17
5/1/18,Main_Page,Loyce Dodd,5,11/11/17
5/1/18,Article:Conflict_Tracker,Loyce Dodd,5,11/11/17
5/1/18,Main_Page,Joanna Osborne,1,4/1/17
5/1/18,Main_Page,Micki Mcclure,7,7/13/17
5/1/18,Article:Uganda_People's_Defense_Forces,Caryl Mackey,3,5/21/17
5/1/18,Main_Page,Debra King,3,10/1/17
5/1/18,Article:Map_Portal,Joanna Osborne,1,4/1/17
5/1/18,Article:Conflict_Tracker,Joanna Osborne,1,4/1/17
5/1/18,Article:HoA_SitMap,Debra King,3,10/1/17
5/1/18,Article:Newsroom_Syria,Micki Mcclure,11,7/13/17
5/1/18,Article:Conflict_Tracker_Full,Joanna Osborne,1,4/1/17
5/1/18,Article:Syrian_Refugees_in_Lebanon,Micki Mcclure,7,7/13/17
5/1/18,Article:Conflict_Tracker,Joanna Osborne,1,4/1/17
5/1/18,Article:Conflict_Tracker,Joanna Osborne,1,4/1/17
5/1/18,Article:Conflict_Tracker_Products,Joanna Osborne,1,4/1/17
5/1/18,Main_Page,Debra King,3,10/1/17
5/1/18,Article:Country_Portal,Debra King,3,10/1/17
5/1/18,Main_Page,Janette Morin,9,8/27/17
5/1/18,Main_Page,Janette Morin,9,8/27/17
5/1/18,Article:Conflict_Tracker,Joanna Osborne,1,4/1/17
5/1/18,Article:Conflict_Tracker_Products,Joanna Osborne,1,4/1/17
5/1/18,Article:Palestinian_Refugees_in_Jordan,Micki Mcclure,7,7/13/17
5/1/18,Article:Conflict_Tracker,Joanna Osborne,1,4/1/17
5/1/18,Article:Conflict_Tracker_2016,Joanna Osborne,1,4/1/17
5/1/18,Main_Page,Janette Morin,9,8/27/17
5/1/18,Main_Page,Patrice Muir,11,3/24/18
5/1/18,Article:Conflict_Tracker,Patrice Muir,11,3/24/18
5/1/18,Article:Conflict_Tracker,Joanna Osborne,1,4/1/17
5/1/18,Article:Arbil_Governance,Clarissa Pride,5,2/19/18
5/1/18,Article:Philippines,Lucien Hamel,9,8/6/17
5/1/18,Article:Philippines,Lucien Hamel,9,8/6/17
5/1/18,Main_Page,Lucien Hamel,9,8/6/17
5/1/18,Article:Information_Operations_in_Iraq,Clarissa Pride,5,2/19/18
5/1/18,Main_Page,Lucien Hamel,9,8/6/17
5/1/18,Article:Conflict_Tracker,Patrice Muir,11,3/24/18
5/1/18,Main_Page,Lucien Hamel,9,8/6/17
5/1/18,Main_Page,Warner Tolliver,1,4/12/18
5/1/18,Article:Conflict_Tracker,Warner Tolliver,1,4/12/18
5/1/18,Main_Page,Lin Whyte,1,5/19/16
5/1/18,Main_Page,Tilda Mchenry,5,7/11/16
5/1/18,Main_Page?,Tilda Mchenry,5,7/11/16
5/1/18,Article:Popular_Mobilization_Forces,Tilda Mchenry,5,7/11/16
5/1/18,Main_Page,Warner Tolliver,1,4/12/18
5/1/18,Main_Page,Lin Whyte,1,5/19/16
5/1/18,Article:Shi'a_Militias_Portal,Tilda Mchenry,5,7/11/16
5/1/18,Main_Page,Giovanna Wray,1,10/20/17
5/1/18,Article:2018_Parliamentary_Elections_in_Afghanistan,Giovanna Wray,1,10/20/17
5/1/18,Main_Page,Patrice Muir,11,3/24/18
5/1/18,Article:Areas_of_Control_in_Syria,Patrice Muir,11,3/24/18
5/1/18,Main_Page,Giovanna Wray,1,10/20/17
5/1/18,Main_Page,Giovanna Wray,1,10/20/17
5/1/18,Main_Page,Giovanna Wray,5,10/20/17
5/1/18,Article:2018_Elections_in_Iraq,Giovanna Wray,5,10/20/17
5/1/18,Main_Page,Patrice Muir,11,3/24/18
5/1/18,Article:Operation_Olive_Branch,Patrice Muir,11,3/24/18
5/1/18,Article:Media_Freedom_in_Kurdistan,Clarissa Pride,5,2/19/18
5/1/18,Article:Map_Portal,Joanna Osborne,1,4/1/17
5/1/18,Main_Page,Matthew Singleton,11,3/29/18
5/1/18,Main_Page,Patrice Muir,11,3/24/18
5/1/18,Main_Page,Audria Knott,8,10/28/17
5/1/18,Article:Areas_of_Control_in_Syria,Matthew Singleton,11,3/29/18
5/1/18,Article:Ar-Raqqa,Matthew Singleton,11,3/29/18
5/1/18,Article:Weekly_Syria_Brief,Patrice Muir,11,3/24/18
5/1/18,Main_Page,Patrice Muir,11,3/24/18
5/1/18,Article:Iraq_Media_Matrix,Clarissa Pride,5,2/19/18
5/1/18,Main_Page,Jong Wiggins,11,11/25/16
5/1/18,Main_Page,Irwin Porterfield,9,4/12/18
5/1/18,Article:Kurdistan,Clarissa Pride,5,2/19/18
5/1/18,Article:Weekly_Syria_Brief,Jong Wiggins,11,11/25/16
5/1/18,Article:Islamic_State_of_Iraq_and_al-Sham,Jong Wiggins,11,11/25/16
5/1/18,Article:Reactions_to_US_and_Coalition_Airstrikes,Jong Wiggins,11,11/25/16
5/1/18,Main_Page,Trina Lowman,1,7/31/17
5/1/18,Main_Page,Trina Lowman,1,7/31/17
5/1/18,Main_Page,Matthew Singleton,11,3/29/18
5/1/18,Article:Conflict_Tracker,Trina Lowman,1,7/31/17
5/1/18,Article:Weekly_Syria_Brief,Matthew Singleton,11,3/29/18
5/1/18,Article:Areas_of_Control_in_Syria,Matthew Singleton,11,3/29/18
5/1/18,Article:Weekly_Syria_Brief,Matthew Singleton,11,3/29/18
5/1/18,Article:Syria_Infrastructure_Map,Matthew Singleton,11,3/29/18
5/1/18,Article:NATO_Daily_Open_Source_Reports,Kathryne Schubert,8,11/13/16
5/1/18,Main_Page,Lupita Boucher,12,4/24/17
5/1/18,Main_Page,Slyvia Dunne,1,3/22/18
5/1/18,Main_Page,Slyvia Dunne,4,3/22/18
5/1/18,Article:Airstrikes_in_Yemen,Slyvia Dunne,4,3/22/18
5/1/18,Article:Airstrikes_in_Yemen,Slyvia Dunne,4,3/22/18
5/1/18,Main_Page,Ezequiel Burrow,1,4/1/18
5/1/18,Article:Conflict_Tracker,Ezequiel Burrow,1,4/1/18
5/1/18,Article:Airstrikes_in_Yemen,Slyvia Dunne,4,3/22/18
5/1/18,Main_Page,Patrice Muir,11,3/24/18
5/1/18,Main_Page,Slyvia Dunne,4,3/22/18
5/1/18,Article:Southern_Movement_in_Yemen,Slyvia Dunne,4,3/22/18
5/1/18,Main_Page,Kathryne Schubert,8,11/13/16
5/1/18,Article:NATO_Daily_Open_Source_Reports,Kathryne Schubert,8,11/13/16
5/1/18,Main_Page,Trina Lowman,1,7/31/17
5/1/18,Main_Page,Tamekia Pettis,3,1/31/16
5/1/18,Article:NGA_West_Africa_Portal,Tamekia Pettis,3,1/31/16
5/1/18,Main_Page,Tamekia Pettis,3,1/31/16
5/1/18,Article:NGA_West_Africa_Portal,Tamekia Pettis,3,1/31/16
5/1/18,Article:HoA_SitMap,Tamekia Pettis,3,1/31/16
5/1/18,Main_Page,Trina Lowman,5,7/31/17
5/1/18,Article:Key_Events_Tracking,Trina Lowman,5,7/31/17
5/1/18,Main_Page,Tamekia Pettis,3,1/31/16
5/1/18,Main_Page,Tamekia Pettis,7,1/31/16
5/1/18,Main_Page,Trina Lowman,5,7/31/17
5/1/18,Article:Weekly_Iraq_Brief,Trina Lowman,5,7/31/17
5/1/18,Article:Jordan,Tamekia Pettis,7,1/31/16
5/1/18,Article:Weekly_Iraq_Brief,Trina Lowman,5,7/31/17
5/1/18,Main_Page,Trina Lowman,5,7/31/17
5/1/18,Article:Map_Portal,Trina Lowman,5,7/31/17
5/1/18,Article:Regional_Portal,Tamekia Pettis,7,1/31/16
5/1/18,Article:Jordan,Tamekia Pettis,7,1/31/16
5/1/18,Main_Page,Kathryne Schubert,8,11/13/16
5/1/18,Main_Page,Kraig Mcwilliams,4,4/28/17
5/1/18,Article:How_to_Use_PiX_Multinational,Iluminada Pate,8,9/28/17
5/1/18,Main_Page,Kathryne Schubert,8,11/13/16
5/1/18,Article:Syria_Infrastructure_Map,Patrice Muir,11,3/24/18
5/1/18,Article:Map_Portal,Trina Lowman,5,7/31/17
5/1/18,Main_Page,Tamekia Pettis,7,1/31/16
5/1/18,Article:Yemen_Data_Portal,Kraig Mcwilliams,4,4/28/17
5/1/18,Main_Page,Kathryne Schubert,8,11/13/16
5/1/18,Article:Exercises,Kathryne Schubert,8,11/13/16
5/1/18,Main_Page,Kathryne Schubert,8,11/13/16
5/1/18,Main_Page,Kathryne Schubert,8,11/13/16
5/1/18,Article:Syrian_Democratic_Forces,Lucienne Gladney,11,2/16/15
5/1/18,Main_Page,Patrice Muir,11,3/24/18
5/1/18,Article:ISIS_Portal,Kathryne Schubert,8,11/13/16
5/1/18,Main_Page,Patrice Muir,11,3/24/18
5/1/18,Main_Page,Loyce Dodd,5,11/11/17
5/1/18,Article:ISIS_in_Afghanistan,Kathryne Schubert,8,11/13/16
5/1/18,Article:Antiquities_and_Cultural_Heritage_in_Iraq,Loyce Dodd,5,11/11/17
5/1/18,Main_Page,Patrice Muir,11,3/24/18
5/1/18,Article:Reactions_to_US_and_Coalition_Airstrikes,Patrice Muir,11,3/24/18
5/1/18,Article:Yemen_Data_Portal,Kraig Mcwilliams,4,4/28/17
5/1/18,Main_Page,Hollie Shipman,7,6/19/17
5/1/18,Main_Page,Leisa Chapa,1,3/19/18
5/1/18,Article:2018_Parliamentary_Elections_in_Afghanistan,Leisa Chapa,1,3/19/18
5/1/18,Article:Uganda,Caryl Mackey,3,5/21/17
5/1/18,Main_Page,Hollie Shipman,4,6/19/17
5/1/18,Main_Page,Laquita Currier,3,11/2/15
5/1/18,Article:North_Africa_Conflict_Tracker,Laquita Currier,3,11/2/15
5/1/18,Main_Page,Laquita Currier,3,11/2/15
5/1/18,Article:Cameroon,Laquita Currier,3,11/2/15
5/1/18,Main_Page,Laquita Currier,3,11/2/15
5/1/18,Main_Page,Belia Mooney,8,3/31/18
5/1/18,Main_Page,Tonja Gable,11,9/9/17
5/1/18,Article:Conflict_Tracker,Tonja Gable,11,9/9/17
5/1/18,Main_Page,Belia Mooney,12,3/31/18
5/1/18,Main_Page,Lauren Bader,1,2/26/16
5/1/18,Article:Sergei_Glazyev,Belia Mooney,12,3/31/18
5/1/18,Article:Map_Portal,Belia Mooney,12,3/31/18
5/1/18,Main_Page,Annemarie Donovan,11,4/7/18
5/1/18,Article:Map_Portal,Belia Mooney,12,3/31/18
5/1/18,Main_Page,Annemarie Donovan,11,4/7/18
5/1/18,Main_Page,Nadia Lund,9,11/16/15
5/1/18,Main_Page,Shanice Herrmann,11,10/26/17
5/1/18,Article:Hama,Shanice Herrmann,11,10/26/17
5/1/18,Main_Page,Shanice Herrmann,11,10/26/17
5/1/18,Article:Weekly_Syria_Brief,Shanice Herrmann,11,10/26/17
5/1/18,Main_Page,Shanice Herrmann,11,10/26/17
5/1/18,Article:Conflict_Tracker,Shanice Herrmann,11,10/26/17
5/1/18,Main_Page,Laquita Currier,3,11/2/15
5/1/18,Main_Page,Latarsha Mcintyre,7,12/2/17
5/1/18,Article:The_Illegal_Narcotics_Industry_in_Lebanon,Latarsha Mcintyre,7,12/2/17
5/1/18,Main_Page,Latarsha Mcintyre,7,12/2/17
5/1/18,Article:Multinational_Force_and_Observers,Latarsha Mcintyre,7,12/2/17
5/1/18,Main_Page,Kaitlin Wilder,3,3/30/18
5/1/18,Main_Page,Belia Mooney,12,3/31/18
5/1/18,Main_Page,Jacquetta Meade,8,1/10/16
5/1/18,Main_Page,Latarsha Mcintyre,8,12/2/17
5/1/18,Main_Page,Elfreda Mcleod,5,4/7/18
5/1/18,Main_Page,Elfreda Mcleod,5,4/7/18
5/1/18,Main_Page,Elfreda Mcleod,5,4/7/18
5/1/18,Main_Page,Mai Strand,1,11/17/17
5/1/18,Main_Page,Beata Peltier,8,2/12/17
5/1/18,Main_Page,Lorretta Grier,11,4/13/18
5/1/18,Article:Rohingya_Refugees,Nadia Lund,8,11/16/15
5/1/18,Article:ISIS_in_Afghanistan,Kathryne Schubert,8,11/13/16
5/1/18,Article:Syria_Infrastructure_Map,Lorretta Grier,11,4/13/18
5/1/18,Main_Page,Lorretta Grier,11,4/13/18
5/1/18,Main_Page,Lorretta Grier,11,4/13/18
5/1/18,Article:Refugee_Portal,Lorretta Grier,11,4/13/18
5/1/18,Article:Refugee_Maps,Lorretta Grier,7,4/13/18
5/1/18,Article:Islamic_State_in_the_Greater_Sahara_(ISGS),Latarsha Mcintyre,8,12/2/17
5/1/18,Main_Page,Myung Galloway,3,4/12/18
5/1/18,Main_Page,Annett Hostetler,5,10/4/16
5/1/18,Article:Halabja,Annett Hostetler,5,10/4/16
5/1/18,Article:Kirkuk,Annett Hostetler,5,10/4/16
5/1/18,Article:Senegal_Infrastructure,Myung Galloway,3,4/12/18
5/1/18,Article:Dahuk,Annett Hostetler,5,10/4/16
5/1/18,Article:Trans-Regional_Smuggling_Routes,Laquita Currier,3,11/2/15
5/1/18,Article:Foreign_Fighters_in_Libya,Laquita Currier,3,11/2/15
5/1/18,Main_Page,Malorie Her,5,3/11/18
5/1/18,Article:2018_Elections_in_Iraq,Malorie Her,5,3/11/18
5/1/18,Main_Page,Malorie Her,5,3/11/18
5/1/18,Article:Iraq_Running_Estimates,Malorie Her,5,3/11/18
5/1/18,Main_Page,Malorie Her,5,3/11/18
5/1/18,Main_Page,Malorie Her,5,3/11/18
5/1/18,Article:HoA_SitMap,Chia Mares,3,4/27/15
5/1/18,Main_Page,Keri Montague,1,4/13/18
5/1/18,Article:2018_Parliamentary_Elections_in_Afghanistan,Keri Montague,1,4/13/18
5/1/18,Article:Libyan_National_Army,Laquita Currier,3,11/2/15
5/1/18,Main_Page,Laquita Currier,3,11/2/15
5/1/18,Article:ISIS-West_Africa,Laquita Currier,3,11/2/15
5/1/18,Article:2018_Elections_in_Iraq,Malorie Her,5,3/11/18
5/1/18,Main_Page,Maureen Walsh,1,3/9/18
5/1/18,Article:Conflict_Tracker,Maureen Walsh,1,3/9/18
5/1/18,Main_Page,Freeda Borges,11,2/18/17
5/1/18,Article:Hama,Freeda Borges,11,2/18/17
5/1/18,"Article:Hama_Governorate,_Syria",Freeda Borges,11,2/18/17
5/1/18,Main_Page,Keri Montague,1,4/13/18
5/1/18,Article:Mineral_Resources_in_Afghanistan,Keri Montague,1,4/13/18
5/1/18,Main_Page,Keri Montague,1,4/13/18
5/1/18,Article:Islamic_State_in_Afghanistan,Keri Montague,1,4/13/18
5/1/18,Main_Page,Golda Daugherty,8,7/3/15
5/1/18,Main_Page,Jeff Dixon,8,8/30/15
5/1/18,Article:Walter_Reed_Biosystematics_Unit_(WRBU)_Vector_Map,Jeff Dixon,8,8/30/15
5/1/18,Main_Page,Irwin Porterfield,9,4/12/18
5/1/18,Main_Page,Irwin Porterfield,11,4/12/18
5/1/18,Article:Russia_and_Syria,Irwin Porterfield,11,4/12/18
5/1/18,Main_Page,Demetria Culbertson,4,1/12/18
5/1/18,Article:Southern_Movement_in_Yemen,Demetria Culbertson,4,1/12/18
5/1/18,Main_Page,Jeff Dixon,12,8/30/15
5/1/18,Article:Latvia,Jeff Dixon,12,8/30/15
5/1/18,Main_Page,Jeff Dixon,8,8/30/15
5/1/18,Article:Global_Health_and_Infectious_Diseases_Portal,Jeff Dixon,8,8/30/15
5/1/18,Main_Page,Irwin Porterfield,11,4/12/18
5/1/18,Main_Page,Irwin Porterfield,11,4/12/18
5/1/18,Main_Page,Irwin Porterfield,11,4/12/18
5/1/18,Main_Page,Irwin Porterfield,12,4/12/18
5/1/18,Main_Page,Irwin Porterfield,8,4/12/18
5/1/18,Main_Page,Irwin Porterfield,11,4/12/18
5/1/18,Article:Russia_and_Syria,Irwin Porterfield,11,4/12/18
5/1/18,Main_Page,Maria Warren,9,4/12/18
5/1/18,Article:North_Korea,Maria Warren,8,4/12/18
5/1/18,Main_Page,Sylvia Allen,9,4/12/18
5/1/18,Main_Page,Sylvia Allen,9,4/12/18
5/1/18,Main_Page,Maria Warren,8,4/12/18
5/1/18,Main_Page,Carina Crowe,8,4/12/18
5/1/18,Main_Page,Maria Warren,9,4/12/18
5/1/18,Article:Global_IED_Information,Carina Crowe,8,4/12/18
5/1/18,Article:Asia_Pacific_Counter-IED_Fusion_Center_(APCFC)_Portal,Carina Crowe,8,4/12/18
5/1/18,Main_Page,Sylvia Allen,9,4/12/18
5/1/18,Article:North_Korea,Sylvia Allen,8,4/12/18
5/1/18,Article:North_Korea,Maria Warren,8,4/12/18
5/1/18,Main_Page,Harriet Zimmerman,5,2/5/16
5/1/18,Main_Page,Harriet Zimmerman,5,2/5/16
5/1/18,Main_Page,Harriet Zimmerman,5,2/5/16
5/1/18,Article:Infrastructure_in_Thailand,Carina Crowe,8,4/12/18
5/1/18,Main_Page,Harriet Zimmerman,1,2/5/16
5/1/18,Article:Ethnic_and_Tribal_Groups_in_Afghanistan,Cedrick Donaldson,1,12/29/17
5/1/18,Main_Page,Michelina Donnell,8,7/23/17
5/1/18,Main_Page,Dodie Cameron,8,6/30/17
5/1/18,Main_Page,Dodie Cameron,8,6/30/17
5/1/18,Article:How_to_Use_PiX_Multinational,Dodie Cameron,8,6/30/17
5/1/18,Article:Famines,Dodie Cameron,8,6/30/17
5/1/18,Main_Page,Dodie Cameron,8,6/30/17
5/1/18,Main_Page,Everett Luna,1,1/27/18
5/1/18,Main_Page,Sylvia Allen,9,4/12/18
5/1/18,Article:Hawala,Cedrick Donaldson,1,12/29/17
5/1/18,Article:PMESII_Portal,Cedrick Donaldson,1,12/29/17
5/1/18,Article:Taliban_Governance,Cedrick Donaldson,1,12/29/17
5/1/18,Main_Page,Bella Wahl,1,1/1/16
5/1/18,Article:Map_Portal,Bella Wahl,1,1/1/16
5/1/18,Article:Areas_of_Control_Map,Bella Wahl,1,1/1/16
5/1/18,Main_Page,Marissa Spooner,2,1/1/18
5/1/18,Main_Page,Bernardina Lachance,3,4/13/18
5/1/18,Main_Page,Kenna Blocker,2,1/1/18
5/1/18,Article:NGA_West_Africa_Portal,Bernardina Lachance,3,4/13/18
5/1/18,Main_Page,Everett Luna,1,1/27/18
5/1/18,Main_Page,Lanny Garland,1,12/13/17
5/1/18,Main_Page,Lanny Garland,1,12/13/17
5/1/18,Main_Page,Everett Luna,1,1/27/18
5/1/18,Main_Page,Tera Garvin,2,1/1/18
5/1/18,Main_Page,Marissa Spooner,2,1/1/18
5/2/18,Article:Mission_Planning_for_Iraq_F16_Program,Jami Croteau,6,8/21/16
5/2/18,Article:Mission_Planning_for_Iraq_F16_Program,Jami Croteau,6,8/21/16
5/2/18,Main_Page,Everett Luna,1,1/27/18
5/2/18,Article:PiX_SOF_Demonstration,Brett Wilkerson,1,8/19/17
5/2/18,Main_Page,Leana Avery,7,4/12/18
5/2/18,Article:2018_General_Election_in_Lebanon,Leana Avery,7,4/12/18
5/2/18,Main_Page,Karen Steele,5,11/28/15
5/2/18,Article:PiX_SOF_Demonstration,Brett Wilkerson,1,8/19/17
5/2/18,Main_Page,Brett Wilkerson,1,8/19/17
5/2/18,Main_Page,Audria Knott,8,10/28/17
5/2/18,Article:Mission_Planning_for_Iraq_F16_Program,Jami Croteau,6,8/21/16
5/2/18,Main_Page,Leana Avery,7,4/12/18
5/2/18,Main_Page,Brett Wilkerson,1,8/19/17
5/2/18,Article:PiX_SOF_Demonstration,Brett Wilkerson,1,8/19/17
5/2/18,Main_Page,Jack Shelton,1,1/12/18
5/2/18,Main_Page,Maria Warren,9,4/12/18
5/2/18,Article:North_Korea,Maria Warren,8,4/12/18
5/2/18,Main_Page,Maria Warren,9,4/12/18
5/2/18,Main_Page,Tom Freeman,3,1/21/18
5/2/18,Main_Page,Valeri Cody,1,3/25/17
5/2/18,Main_Page,Margarete Hummel,3,1/20/18
5/2/18,Main_Page,Audria Knott,8,10/28/17
5/2/18,Main_Page,Mindy Wood,1,11/19/17
5/2/18,Main_Page,Kellye Whitfield,1,4/1/18
5/2/18,Main_Page,Bea Hennessey,1,3/20/18
5/2/18,Article:Conflict_Tracker,Bea Hennessey,1,3/20/18
5/2/18,Main_Page,Kellye Whitfield,1,4/1/18
5/2/18,Main_Page,Bea Hennessey,1,3/20/18
5/2/18,Main_Page,Kellye Whitfield,1,4/1/18
5/2/18,Article:Conflict_Tracker,Bea Hennessey,1,3/20/18
5/2/18,Main_Page,Kellye Whitfield,1,4/1/18
5/2/18,Article:TAAC_West,Kellye Whitfield,1,4/1/18
5/2/18,Main_Page,Bea Hennessey,1,3/20/18
5/2/18,Main_Page,Kellye Whitfield,1,4/1/18
5/2/18,Article:Infrastructure_Data_Portal,Kellye Whitfield,1,4/1/18
5/2/18,Main_Page,Kellye Whitfield,1,4/1/18
5/2/18,Main_Page,Bea Hennessey,1,3/20/18
5/2/18,Main_Page,Bea Hennessey,1,3/20/18
5/2/18,Main_Page,Bea Hennessey,1,3/20/18
5/2/18,Article:Infrastructure_Data_Portal,Bea Hennessey,1,3/20/18
5/2/18,Main_Page,Bea Hennessey,1,3/20/18
5/2/18,Article:Islamic_State_in_Afghanistan,Bea Hennessey,1,3/20/18
5/2/18,Main_Page,Kellye Whitfield,1,4/1/18
5/2/18,Main_Page,Bea Hennessey,1,3/20/18
5/2/18,Article:Mineral_Resources_in_Afghanistan,Bea Hennessey,1,3/20/18
5/2/18,Main_Page,Bea Hennessey,1,3/20/18
5/2/18,Main_Page,Bea Hennessey,1,3/20/18
5/2/18,Main_Page,Kellye Whitfield,1,4/1/18
5/2/18,Main_Page,Kellye Whitfield,1,4/1/18
5/2/18,Main_Page,Agustin Dickinson,4,3/30/18
5/2/18,Article:Salma_Dam,Kellye Whitfield,1,4/1/18
5/2/18,Main_Page,Nga Lavoie,1,3/5/18
5/2/18,Main_Page,Kellye Whitfield,1,4/1/18
5/2/18,Article:Conflict_Tracker,Nga Lavoie,1,3/5/18
5/2/18,Main_Page,Kellye Whitfield,1,4/1/18
5/2/18,Article:Conflict_Tracker,Kellye Whitfield,1,4/1/18
5/2/18,Article:2018_Parliamentary_Elections_in_Afghanistan,Kellye Whitfield,1,4/1/18
5/2/18,Main_Page,Kellye Whitfield,1,4/1/18
5/2/18,Main_Page,Agustin Dickinson,5,3/30/18
5/2/18,Main_Page,Bea Hennessey,1,3/20/18
5/2/18,Article:Community_Contributions_Page,Kellye Whitfield,1,4/1/18
5/2/18,Article:Muqtada_al-Sadr,Agustin Dickinson,5,3/30/18
5/2/18,Article:2018_Elections_in_Iraq,Agustin Dickinson,5,3/30/18
5/2/18,Article:2018_Elections_in_Iraq,Agustin Dickinson,5,3/30/18
5/2/18,Main_Page,Marcos May,8,4/12/18
5/2/18,Article:North_Korea,Marcos May,8,4/12/18
5/2/18,Article:Usamah_al-Nujayfi,Agustin Dickinson,5,3/30/18
5/2/18,Article:Community_Contributions_Page,Kellye Whitfield,1,4/1/18
5/2/18,Main_Page,Kellye Whitfield,1,4/1/18
5/2/18,Article:Ninawa_Plains,Agustin Dickinson,5,3/30/18
5/2/18,Article:PiX_Iraq_SITREPs,Agustin Dickinson,5,3/30/18
5/2/18,Article:Weekly_Iraq_Brief,Agustin Dickinson,5,3/30/18
5/2/18,Article:Political_Parties_Portal,Agustin Dickinson,5,3/30/18
