data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
1045998,275,PSE1282,1282,"22 December 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Nablus,,Madama,32.1859,35.2311,1,"Palestine News &Information Agency (WAFA)",Other-national,"Clashesreportedly broke out between Israeli forces and residets at the southern part of Madama. Noinjurieswere reported.",0,1523276677,PSE
1045999,275,PSE1283,1283,"22 December 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Salfit,,"Qarawat Bani Hassan",32.128,35.099,1,"Palestine News &Information Agency (WAFA)",Other-national,"Medical sources reportedly dealt with at least seven rubber‐coated steel bulletinjurycases and dozens of suffocation cases during similarclashesin the Salfit town of Qarawat Bani Hassan.",0,1523276677,PSE
1046000,275,PSE1284,1284,"22 December 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank","Al Quds",,Shufat,31.8165,35.2275,1,"Palestine News &Information Agency (WAFA)",Other-national,"Clasheserupted near Shufaat refugee camp, in central Jerusalem, after police broke into the camp. Police fired tear gas canisters and stun grenades, while protesters responded by hurling empty glass bottles and rocks at the soldiers.",0,1523276677,PSE
1046001,275,PSE1285,1285,"22 December 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank","Al Quds",,"Al Quds‐Old City",31.7767,35.2342,1,"Anadolu Agency (AA)",Regional,"In Jerusalem,clashes took place inside the Old City, as Israeli forces preventing marchers from reaching the Bab al‐Amoud (Damascus Gate) area.",0,1523276677,PSE
1046002,275,PSE1286,1286,"22 December 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Bethlehem,,Bethlehem,31.7049,35.2038,1,"Anadolu Agency (AA)",Regional,"In Bethlehem, hundreds of protesters marched towards the city's northern entrance, whereclasheserupted after Israeli soldiers attempted to break up the demonstration by force. Five Palestinians were injured by rubber bullets, while 10 others were treated for temporary asphyxia due to teargas.",0,1523276677,PSE
1046003,275,PSE1287,1287,"22 December 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank","Al Khalil",,Hebron,31.5294,35.0938,2,"Anadolu Agency (AA)",Regional,"Clashesbroke out in different parts of Hebron (Al‐Khalil), leading to theinjuryof two Palestinians by rubber bullets.",0,1523276677,PSE
1046004,275,PSE1288,1288,"22 December 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Qalqilya,,Qalqilyah,32.1897,34.9706,1,"Anadolu Agency (AA)",Regional,"Demonstrations erupted following Friday prayers in theWest Bankcities of Nablus, Tulkarm and Qalqiliya, in which at least two Palestinians were injured by live ammunition, according to the ministry. According to the PRCS, over 103 Palestinians were injured in separate clashes that erupted Friday across the West Bank.",0,1523276677,PSE
1046005,275,PSE1289,1289,"22 December 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Ramallah,,Ramallah,31.8996,35.2042,1,"Anadolu Agency (AA)",Regional,"In Ramallah, hundreds of Palestinians marched towards the nearby Bet Eil checkpoint, where three of them were injured by rubber bullets while three others suffered temporary asphyxia after inhaling teargas during clashes with Israeli forces.",0,1523276677,PSE
1046006,275,PSE1290,1290,"22 December 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Tulkarm,,Tulkarm,32.3104,35.0286,1,"Anadolu Agency (AA)",Regional,"Demonstrations erupted following Friday prayers in theWest Bankcities of Nablus, Tulkarm and Qalqiliya, in which at least two Palestinians were injured by live ammunition, according to the ministry. According to the PRCS, over 103 Palestinians were injured in separate clashes that erupted Friday across the West Bank.",0,1523276677,PSE
1046007,275,PSE1291,1291,"22 December 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Nablus,,Nablus,32.2211,35.2544,2,"Anadolu Agency (AA); Palestine News & Information Agency (WAFA)",Regional,"Demonstrations erupted following Friday prayers in theWest Bankcities of Nablus, Tulkarm and Qalqiliya, in which at least two Palestinians were injured by live ammunition, according to the ministry. According to the PRCS, over 103 Palestinians were injured in separate clashes that erupted Friday across the West Bank.",0,1523276677,PSE
1046008,275,PSE1292,1292,"22 December 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Salfit,,Salfit,32.0837,35.1808,1,"Anadolu Agency (AA); Palestine News & Information Agency (WAFA)",Regional,"In Salfit, several more Palestinians were reportedly hurt inclashes with Israeli forces deployed in the area. A youth was shot and injured in the shoulder with live ammunition and another was struck in the eye with shrapnel from stun grenade fired at Palestinians.",0,1523276677,PSE
1046009,275,PSE1293,1293,"22 December 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank","Al Khalil",,"Bayt Ummar",31.6233,35.1045,1,Jpost.com,Regional,"According to the IDF, theclashesbroke out following the conclusion of Friday prayers near Rachel's Tomb, Bethlehem, Nabi Saleh, Beit Ummar, Al‐Arroub and the entrance to Ramallah.",0,1523276677,PSE
1046010,275,PSE1294,1294,"22 December 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank","Al Khalil",,"Mukhayyam al Arrub",31.623,35.1371,1,Jpost.com,Regional,"According to the IDF, theclashesbroke out following the conclusion of Friday prayers near Rachel's Tomb, Bethlehem, Nabi Saleh, Beit Ummar, Al‐Arroub and the entrance to Ramallah.",0,1523276677,PSE
1046160,275,PSE1266,1266,"21 December 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Qalqilya,,Qalqilyah,32.1897,34.9706,1,"Palestine News &Information Agency (WAFA)",Other-national,"Eighteen Palestinian youth were Thursday injured inclashesthat erupted during aprotestwest of Qalqilya.",0,1523276677,PSE
1046161,275,PSE1267,1267,"21 December 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank","Al Khalil",,Siir,31.585,35.1437,1,"Palestine News &Information Agency (WAFA)",Other-national,"Israeli forces Thursday suppressed a protest against US President Donald Trump's decision on Jerusalem held in Sair injuring two Palestinians. One protestor was hit with a live bullet in the leg while the other was hit with a rubber‐coated steel bullet.",0,1523276677,PSE
1046162,275,PSE1268,1268,"21 December 2017",2017,1,Riots/Protests,"Protesters (Palestine)","NCCR: National Center for Community Rehabilitation",6,,,0,60,"Middle East",Palestine,"Gaza Strip",Gaza,,Gaza,31.5,34.4667,1,"Anadolu Agency (AA)",Regional,"Handicapped Gazans staged a demonstration on Thursday to condemn last week's murder of Ibrahim abu Thuraya, a disabled Palestinian man, by Israeli security forces. Held outside UNESCO's Gaza City office, the demonstration was organized by the National Center for Community Rehabilitation (NCCR), a local NGO.",0,1523276677,PSE
1046163,275,PSE1269,1269,"21 December 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank","Al Quds",,"Abu Dis",31.7622,35.2617,1,"Jordan News Agency (Petra)",Regional,"Dozens of Palestinians were injured and suffocated in the Anata and Abu Dis towns near Jerusalem by Israeli metal bullets and toxic gas canisters during riots against the US President Donald Trump recognition of Jerusalem as the capital ofIsrael.",0,1523276677,PSE
1046164,275,PSE1270,1270,"21 December 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank","Al Quds",,Anata,31.8092,35.259,1,"Jordan News Agency (Petra)",Regional,"Dozens of Palestinians were injured and suffocated in the Anata and Abu Dis towns near Jerusalem by Israeli metal bullets and toxic gas canisters during riots against the US President Donald Trump recognition of Jerusalem as the capital ofIsrael.",0,1523276677,PSE
1046165,376,ISR301,301,"21 December 2017",2017,1,Riots/Protests,"Protesters (Israel)","Histadrut Union",6,,,0,60,"Middle East",Israel,Jerusalem,Jerusalem,,Jerusalem,31.769,35.2163,1,Jpost.com,National,"Protestsagainst Teva Pharmaceuticals' massive announced layoffs continued on Thursday morning. The Histadrut,Israel'slargest labor organization, reported that protesters gathered in Zion Square in central Jerusalem, and traffic and light rail passage through the square was completely blocked.",0,1523276677,ISR
1046226,275,PSE1271,1271,"21 December 2017",2017,1,"Strategic development","Military Forces of Israel (2009‐)",,8,,,0,80,"Middle East",Palestine,"West Bank","Al Quds",,Hizma,31.8334,35.2632,1,"Jordan News Agency (Petra)",Regional,"Security measure: Israeli forces on Thursday morning closed the Hizma checkpoint, southeast of Jerusalem.",0,1523276677,PSE
1046285,275,PSE1253,1253,"20 December 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"Gaza Strip",Gaza,,Gaza,31.5,34.4667,2,"Agence France Presse",International,"A few hundred people gathered for aprotestinGazaCity. A few dozen went to the border, with minorclashesreported.",0,1523276677,PSE
1046286,275,PSE1254,1254,"20 December 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank","Al Khalil",,Hebron,31.5294,35.0938,1,"Agence France Presse",International,"Hundreds of demonstrators gathered in Hebron, triggering lightclasheswith the army.",0,1523276677,PSE
1046287,275,PSE1255,1255,"20 December 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Nablus,,Nablus,32.2211,35.2544,1,"Agence France Presse",International,"In Nablus hundreds of Palestinian demonstrators marched to an Israeli checkpoint leading to clashes with Israeli military.",0,1523276677,PSE
1046288,275,PSE1256,1256,"20 December 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank","Al Quds",,Qalandia,31.8667,35.2167,1,"Agence France Presse",International,"At Qalandia checkpoint Israeli forces fired tear gas, sound grenades and live ammunition at around 1,000 protesters, many of whom were throwing stones.",0,1523276677,PSE
1046289,275,PSE1257,1257,"20 December 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Bethlehem,,Bethlehem,31.7049,35.2038,1,"Arutz Sheva",National,"Clashesbetween Palestinian demonstrators and Israeli military  took place in Bethlehem and Tulkarem.",0,1523276677,PSE
1046290,275,PSE1258,1258,"20 December 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Tulkarm,,Tulkarm,32.3104,35.0286,1,"Arutz Sheva",National,"Clashesbetween Palestinian deomstrators and Israeli military  took place in Bethlehem band Tulkarem.",0,1523276677,PSE
1046291,275,PSE1259,1259,"20 December 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Qalqilya,,Qalqilyah,32.1897,34.9706,1,"Jerusalem Post",National,"Clashesbroke out in Jerusalem, Kalkilya, Halhoul, Hebron, Bethlehem, Tulkarm and Kalandia with Palestinians throwing Molotov cocktails and rocks at troops and burning tires.",0,1523276677,PSE
1046292,275,PSE1260,1260,"20 December 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank","Al Khalil",,Halhul,31.5803,35.1018,1,"Press TV",National,"Clashesoccurred between Palestinian demonstrators and Israeli forces in the city of Halhul, located five kilometers (3.1 miles) north of al‐Khalil.",0,1523276677,PSE
1046293,275,PSE1261,1261,"20 December 2017",2017,1,Riots/Protests,"Protesters (Palestine)",,6,,,0,60,"Middle East",Palestine,"West Bank",Salfit,,Salfit,32.0837,35.1808,1,"Press TV",National,"Palestinians staged anti‐US rallies in East Jerusalem and the cities of Bethlehem, Nablus and Salfit.",0,1523276677,PSE
1046294,275,PSE1262,1262,"20 December 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank","Al Khalil",,"Bayt Ummar",31.6233,35.1045,1,"Palestine News &Information Agency (WAFA)",Other-national,"A Palestinian, aged 16, was shot in the thigh with live ammunition duringclashesthat erupted in Beit Ummar town to the north of Hebron.",0,1523276677,PSE
1046295,275,PSE1263,1263,"20 December 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Jericho,,Jericho,31.8667,35.45,1,"Palestine News &Information Agency (WAFA)",Other-national,"Clashesoccured in Jericho and forces used force to disperse protesters; live ammunition, rubber‐coated steel bullets and tear gas canisters were used against them.",0,1523276677,PSE
1046296,275,PSE1264,1264,"20 December 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank","Al Quds",,"Al Quds",31.7834,35.2339,1,"Anadolu Agency (AA)",Regional,"At least 29 Palestinians were injured Wednesday in renewedclasheswith the Israeli army in Jerusalem while protesting against Washington's recognition of the city asIsrael'scapital. One Palestinian was injured by a live bullet while others sufferedinjuriesfrom rubber‐coated bullets, tear gas inhalation and beatings by Israeli soldiers.",0,1523276677,PSE
1046297,275,PSE1265,1265,"20 December 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Nablus,,Balata,32.2121,35.2856,1,"Ma'an News Agency",Subnational,"Several Palestinians were injured by Israeli forces duringclashesthat erupted on Wednesday in the northern occupiedWest Bankcity of Nablus, after Israeli forces escorted hundreds of Israeli settlers to perform religious rituals at Joseph's Tomb to perform religious rituals.",0,1523276677,PSE
1046452,275,PSE1246,1246,"19 December 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Nablus,,"Bayt Furik",32.1769,35.3354,1,"Press TV",National,"Clashes occured after Israeli forces raided  Beit Furik early on Tuesday. Several Palestinians were wounded, with one of them sustaining a seriousinjuryto the head after Israeli forces fired live munitions at the protesters.",0,1523276677,PSE
