data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
1734727,376,ISR713,713,"22 July 2018",2018,1,Riots/Protests,"Protesters (Israel)",,6,,,0,60,"Middle East",Israel,Haifa,Haifa,,Haifa,32.8184,34.9885,1,Jpost.com,National,"Demonstrators against legislation prohibiting gay men from using a surrogate demonstrated on July 22 in Haifa and Kamiel as a nation-wide strike was held in solidarity with gay rights. In another part of the city a demonstration was held against the detention of a Conservative Rabbi.",0,1532986496,ISR
1734728,376,ISR714,714,"22 July 2018",2018,1,Riots/Protests,"Protesters (Israel)",,6,,,0,60,"Middle East",Israel,HaZafon,Akko,,Karmiel,32.9171,35.305,1,Jpost.com,National,"Demonstrators against legislation prohibiting gay men from using a surrogate demonstrated on July 22 in Haifa and Kamiel as a nation-wide strike was held in solidarity with gay rights.",0,1532986496,ISR
1734729,376,ISR715,715,"22 July 2018",2018,1,"Battle-no change of territory","Military Forces of Israel (2009-)",,1,"Unidentified Armed Group (Palestine)",,3,13,"Middle East",Israel,HaDarom,"Beer Sheva",,Kissufim,31.3749,34.3984,2,"Ma'an News Agency",Subnational,"On July 22, Israeli forces opened fire on the central Gaza strip after an Israeli military vehicle was fired at by an unknown group. No injuries were reported.",0,1532986496,ISR
1723276,275,PSE3425,3425,"21 July 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip",Gaza,,"Az Zaytun",31.4964,34.4522,2,"Palestine News & Information Agency (WAFA)",Subnational,"On 21-July-2018 Israeli forces fired mortar shells east of Az Zaytun neighborhood in Gaza, Gaza Strip. The was damage to property but no injuries or fatalities were reported.",0,1532378006,PSE
1723277,275,PSE3426,3426,"21 July 2018",2018,1,"Violence against civilians","Military Forces of Israel (2009-)",,8,"Civilians (Palestine)",,7,78,"Middle East",Palestine,"West Bank",Hebron,,"Hebron-Bab az Zawiyah",31.5278,35.1014,1,"Anadolu Agency (AA); Ma'an News Agency",Regional,"On 21-July-2018 Israeli forces assaulted a Palestinian civilian with Down syndrome in the Bab al-Zawiya area of Hebron, West Bank. The victim suffered from a broken arm.",0,1532378006,PSE
1723278,275,PSE3427,3427,"21 July 2018",2018,1,"Strategic development","Government of Israel (2009-)",,8,"Hamas Movement",,3,38,"Middle East",Palestine,"Gaza Strip",Gaza,,Gaza,31.5,34.4667,3,"The Associated Press",International,"Agreement: On 21-July-2016 Hamas officials agreed to a ceasefire with the Israeli Government that was brokered by Egyptian and UN officials.",0,1532378006,PSE
1723279,275,PSE3428,3428,"21 July 2018",2018,1,Riots/Protests,"Rioters (Palestine)",,5,,,0,50,"Middle East",Palestine,"West Bank","Al Quds",,"Abu Dis",31.7622,35.2617,2,"The Israeli Link",Subnational,"On 21-July-2016 rioting was reported near al Quds University in Abu Dis, Al Quds, West Bank. No injuries were reported.",0,1532378006,PSE
1723269,275,PSE3418,3418,"20 July 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,"Hamas Movement",,3,38,"Middle East",Palestine,"Gaza Strip","Khan Yunis",,"Khan Yunis",31.3402,34.3063,2,"Agence France Presse",International,"On 20-July-2018 Israeli aircraft and tanks fired on Hamas militants east of Khan Yunis, Gaza Strip. The strikes killed 2 Hamas militants.",2,1532378006,PSE
1723270,275,PSE3419,3419,"20 July 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,"Hamas Movement",,3,38,"Middle East",Palestine,"Gaza Strip",Rafah,,Rafah,31.287,34.2595,2,"Agence France Presse",International,"On 20-July-2018 Israeli aircraft and tanks fired on Hamas militants east of Rafah, Gaza Strip. The strikes killed 1 Hamas militant.",1,1532378006,PSE
1723271,275,PSE3420,3420,"20 July 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,"Hamas Movement",,3,38,"Middle East",Palestine,"Gaza Strip","Khan Yunis",,"Khan Yunis",31.3402,34.3063,1,Jpost.com,National,"On 20-July-2018 Israeli forces conducted airstrikes against Hamas militants in Khan Yunis, Gaza Strip. The strikes destroyed the Hamas headquarters in Khan Yunis and also struck command and control centers, the commander's office, a UAV depot, air defenses, underground infrastructure, observation posts, and a factory. No fatalities were reported.",0,1532378006,PSE
1723272,275,PSE3421,3421,"20 July 2018",2018,1,"Violence against civilians","Military Forces of Israel (2009-)",,8,"Protesters (Palestine)",,6,68,"Middle East",Palestine,"Gaza Strip",Gaza,,Gaza,31.5,34.4667,2,"Agence France Presse;Palestine News & Information Agency (WAFA)",International,"On 20-July-2018 Israeli Military forces shot and killed a Palestinian protester Mohammed Badwan east of Gaza City, Gaza. Israeli forces also injured 120 others with live bullets and teargas.",1,1532378006,PSE
1723273,275,PSE3422,3422,"20 July 2018",2018,1,"Remote violence","Unidentified Armed Group (Palestine)",,3,"Military Forces of Israel (2009-)",,8,38,"Middle East",Palestine,"Gaza Strip",Gaza,,Gaza,31.5,34.4667,2,"Arutz Sheva",National,"On 20-July-2018 an explosive charge was deployed against Israeli Military forces along the Gaza border, Gaza strip. The perpetrators were not identified and no casualties were reported.",0,1532378006,PSE
1723274,275,PSE3423,3423,"20 July 2018",2018,1,"Violence against civilians","Military Forces of Israel (2009-)",,8,"Protesters (Palestine)",,6,68,"Middle East",Palestine,"West Bank",Qalqilya,,"Kafr Qaddum",32.2216,35.1447,1,"Palestine News & Information Agency (WAFA)",Subnational,"On 20-July-2018 3 Palestinian protesters were seriously injured by live or rubber coated bullets fired by Israeli forces in the village of Kafr Qaddum, Qalqilya, West Bank. No fatalities were reported.",0,1532378006,PSE
1723275,275,PSE3424,3424,"20 July 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,"Unidentified Armed Group (Palestine)",,3,38,"Middle East",Palestine,"Gaza Strip",Gaza,,Gaza,31.5,34.4667,2,"Arutz Sheva",National,"On 20-July-2018 Israeli military force tanks and aircraft fired back at unidentified militants in northern Gaza, Gaza Strip. 8 were killed.",8,1532378006,PSE
1723469,376,ISR707,707,"20 July 2018",2018,1,"Remote violence","Hamas Movement",,3,"Military Forces of Israel (2009-)",,8,38,"Middle East",Israel,HaDarom,"Beer Sheva",,"Sdot Negev",31.4181,34.5424,2,"Arutz Sheva",National,"On 20-July-2018 Hamas militants fired 2 mortars towards Sdot Negev, HaDarom. The mortars were intercepted by the Israeli Iron Dome Missile Defense system. No fatalities were reported.",0,1532378006,ISR
1723470,376,ISR708,708,"20 July 2018",2018,1,"Remote violence","Hamas Movement",,3,"Military Forces of Israel (2009-)",,8,38,"Middle East",Israel,HaDarom,"Beer Sheva",,"Shaar Hanegev",31.4923,34.5995,1,"Arutz Sheva",National,"On 20-July-2018 Hamas militants fired 1 mortar at Shaar Hanegev, HaDarom district No fatalities were reported.",0,1532378006,ISR
1723471,376,ISR709,709,"20 July 2018",2018,1,"Battle-No change of territory","Hamas Movement",,3,"Military Forces of Israel (2009-)",,1,13,"Middle East",Israel,HaDarom,"Beer Sheva",,Kissufim,31.3749,34.3984,1,"Agence France Presse ; Jerusalem Post",International,"On 20-July-2018 an Israeli soldier was killed by a Hamas movement sniper in Kissufim, Beer Sheva, HaDrom.",1,1532378006,ISR
1723266,275,PSE3415,3415,"19 July 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,"Hamas Movement",,3,38,"Middle East",Palestine,"Gaza Strip",Gaza,,Gaza,31.5,34.4667,1,"Jewish Telegraphic Agency",International,"On 19-July-2018 Israeli Defense Forces fired mortar shells at a Hamas observation point in Gaza, Gaza strip after being attacked by mortar fire. No fatalities were reported.",0,1532378006,PSE
1723267,275,PSE3416,3416,"19 July 2018",2018,1,Riots/Protests,"Rioters (Palestine)",,5,"Military Forces of Israel (2009-)",,8,58,"Middle East",Palestine,"West Bank",Jenin,,Jenin,32.4594,35.3009,1,"Jordan News Agency (Petra)",Regional,"On 19-July-2018 3 Palestinian individuals were wounded during a clash with Israeli Military forces in the Jenin Refugee Camp, Jenin, West Bank. The injured were in critical condition.",0,1532378006,PSE
1723268,275,PSE3417,3417,"19 July 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,"Unidentified Armed Group (Palestine)","Police Forces of Palestine (1994-) Gaza Strip",3,38,"Middle East",Palestine,"Gaza Strip",Rafah,,Rafah,31.287,34.2595,2,"Agence France Presse",International,"On 19-July-2018 Israeli military forces conducted an airstrike against militants launching balloons carrying firebombs east of Rafah in the Gaza Strip. 1 person was killed, and 3 injured. The dead man was allegedly working as a Palestinian border police.",1,1532378006,PSE
1723467,376,ISR705,705,"19 July 2018",2018,1,"Remote violence","Unidentified Armed Group (Palestine)",,3,"Military Forces of Israel (2009-)",,1,13,"Middle East",Israel,Jerusalem,Jerusalem,,Eshkol,31.7836,34.6618,1,"Agence France Presse ; Jewish Telegraphic Agency",International,"On 19-July-2018 unidentified Palestinian militants launched mortars against Israeli Forces in Eshkol, Jerusalem. No fatalities were reported.",0,1532378006,ISR
1723468,376,ISR706,706,"19 July 2018",2018,1,"Remote violence","Unidentified Armed Group (Palestine)",,3,,,0,30,"Middle East",Israel,HaDarom,"Beer Sheva",,Kissufim,31.3749,34.3984,1,"The Israeli Link",Subnational,"On 19-July-2018 a flying incendiary device sent from Gaza sparked a fire in Kissufim, Beer Sheva, HaDarom.",0,1532378006,ISR
1723261,275,PSE3410,3410,"18 July 2018",2018,1,Riots/Protests,"Rioters (Israel)","Settlers (Israel); Military Forces of Israel (2009-)",5,"Rioters (Palestine)","Police Forces of Palestine (1994-) Gaza Strip",5,55,"Middle East",Palestine,"West Bank",Nablus,,Yitzhar,32.1667,35.2333,1,"Arutz Sheva",National,"A border officer was hurt in clashes between settlers and Palestinians in Yitzhar on July 18. She suffered a head injury when she was hit by stones thrown by settlers.",0,1532378006,PSE
1723262,275,PSE3411,3411,"18 July 2018",2018,1,"Strategic development","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"West Bank",Jericho,,"Ayn ad Duyuk at Tahta",31.8683,35.4396,1,"Palestine News & Information Agency (WAFA)",National,"Property destruction: Israeli forces on July 18 demolished two Palestinian homes in Ein Ad-Duyuk At-Tahta, a village to the west of Jericho.",0,1532378006,PSE
1723263,275,PSE3412,3412,"18 July 2018",2018,1,Riots/Protests,"Protesters (International)",,6,,,0,60,"Middle East",Palestine,"West Bank","Al Quds",,"Al Khan al Ahmar",31.7921,35.3365,1,"Palestine News & Information Agency (WAFA)",National,"Thousands of Palestinians and international activists rallied in Khan Al Ahmar on July 18 in solidarity with the residents of the Bedouin village slated for demolition.",0,1532378006,PSE
1723264,275,PSE3413,3413,"18 July 2018",2018,1,Riots/Protests,"Rioters (Israel)","Settlers (Israel)",5,,,0,50,"Middle East",Palestine,"West Bank",Nablus,,"Asirah al Qibliyah",32.1784,35.2157,1,"Jordan News Agency (Petra)",Regional,"Settlers on July 18 raided homes in Asira al Qibliya and set fire to farm lands during a riot, which sparked clashes between Palestinians and Israeli forces.",0,1532378006,PSE
1723265,275,PSE3414,3414,"18 July 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009-)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Nablus,,"Asirah al Qibliyah",32.1784,35.2157,1,"Jordan News Agency (Petra)",Regional,"Clashes broke out between Palestinians and Israeli forces on July 18 following a raid and property destruction by settlers in Asira al Qibliya.",0,1532378006,PSE
1723461,376,ISR699,699,"18 July 2018",2018,1,Riots/Protests,"Protesters (Israel)",,6,,,0,60,"Middle East",Israel,"Tel Aviv","Tel Aviv",,"Tel Aviv",32.0809,34.7806,1,Jpost.com,National,"Hundreds of LGBT demonstrators demonstrated in Tel Aviv on July 18 to protest the surrogacy law.",0,1532378006,ISR
1723462,376,ISR700,700,"18 July 2018",2018,1,"Remote violence","Unidentified Armed Group (Palestine)",,3,,,0,30,"Middle East",Israel,HaDarom,Ashqelon,,"Or Haner",31.557,34.602,1,"The Israeli Link",Subnational,"A flying incendiary device sent from Gaza sparked a fire in Or Haner on July 18.",0,1532378006,ISR
1723463,376,ISR701,701,"18 July 2018",2018,1,"Remote violence","Unidentified Armed Group (Palestine)",,3,,,0,30,"Middle East",Israel,HaDarom,"Beer Sheva",,"Nir Yizhaq",31.2374,34.3574,1,"The Israeli Link",Subnational,"A flying incendiary device sent from Gaza sparked a fire in Nir Yitzchak on July 18.",0,1532378006,ISR
1723464,376,ISR702,702,"18 July 2018",2018,1,"Remote violence","Unidentified Armed Group (Palestine)",,3,,,0,30,"Middle East",Israel,HaDarom,Ashqelon,,"Qiryat Malakhi",31.7289,34.7463,1,Qudsn.PS,Subnational,"A flying incendiary device sent from Gaza sparked a fire in Kiryat Malachi on July 18.",0,1532378006,ISR
1723465,376,ISR703,703,"18 July 2018",2018,1,"Remote violence","Unidentified Armed Group (Palestine)",,3,,,0,30,"Middle East",Israel,HaDarom,Ashqelon,,Sderot,31.525,34.5969,1,PalInfo.com,Subnational,"A flying incendiary device sent from Gaza sparked a fire in Sderot on July 18.",0,1532378006,ISR
1723466,376,ISR704,704,"18 July 2018",2018,1,"Remote violence","Unidentified Armed Group (Palestine)",,3,,,0,30,"Middle East",Israel,HaDarom,"Beer Sheva",,Kissufim,31.3749,34.3984,1,PalInfo.com,Subnational,"A flying incendiary device sent from Gaza sparked a fire in Kissufim on July 18.",0,1532378006,ISR
1723256,275,PSE3405,3405,"17 July 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009-)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Hebron,,"Bayt Ummar",31.6233,35.1045,1,"Ma'an News Agency",Subnational,"Clashes broke out between Israeli forces and Palestinians in Bayt Ummar following a raid on July 17. Israeli forces fired rubber coated bullets, tear gas, and sound grenades at residents and demonstrators. There were no reported injuries.",0,1532378006,PSE
1723257,275,PSE3406,3406,"17 July 2018",2018,1,"Strategic development","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip","Khan Yunis",,"Al Qararah",31.3739,34.3409,1,"Ma'an News Agency",Subnational,"Property destruction: Israeli forces entered Al Qarara in Gaza and bulldozed Palestinian lands on July 17.",0,1532378006,PSE
1723258,275,PSE3407,3407,"17 July 2018",2018,1,Riots/Protests,"Rioters (Israel)","Settlers (Israel)",5,,,0,50,"Middle East",Palestine,"West Bank",Nablus,,"Asirah al Qibliyah",32.1784,35.2157,1,"Palestine News & Information Agency (WAFA)",National,"Settlers attacked Palestinian homes and set fire to farmland during a riot on July 17 in Assira al Qibilya.",0,1532378006,PSE
1723259,275,PSE3408,3408,"17 July 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009-)","Settlers (Israel)",8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Nablus,,"Asirah al Qibliyah",32.1784,35.2157,1,"Palestine News & Information Agency (WAFA)",National,"While settlers were setting fire to crops in Assra al Qibilya, local Palestinians rushed to defend their homes and land on July 17. Israeli soldiers who were defending the settlers opened fire on the residents resulting in clashes between locals and the military as well as settlers.",0,1532378006,PSE
1723260,275,PSE3409,3409,"17 July 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,"Unidentified Armed Group (Palestine)",,3,38,"Middle East",Palestine,"Gaza Strip","North Gaza",,Jabalya,31.5272,34.4835,2,Jpost.com,National,"Two Palestinians were injured when an Israeli airstrike targeted incendiary device launchers near Jabalya on July 17.",0,1532378006,PSE
1723455,376,ISR693,693,"17 July 2018",2018,1,"Remote violence","Unidentified Armed Group (Palestine)",,3,,,0,30,"Middle East",Israel,HaDarom,Ashqelon,,Sderot,31.525,34.5969,2,Jpost.com,National,"An incendiary device launched from Gaza landed in a kindergarten near Sderot on July 17. No injuries were reported.",0,1532378006,ISR
1723456,376,ISR694,694,"17 July 2018",2018,1,"Remote violence","Unidentified Armed Group (Palestine)",,3,,,0,30,"Middle East",Israel,HaDarom,Ashqelon,,Magen,31.2991,34.4275,2,Jpost.com,National,"An incendiary device launched from Gaza landed in the yard of an elementary school in Eshkol Regional Council near Magen on July 17. No injuries were reported.",0,1532378006,ISR
1723457,376,ISR695,695,"17 July 2018",2018,1,"Remote violence","Unidentified Armed Group (Palestine)",,3,,,0,30,"Middle East",Israel,HaDarom,Ashqelon,,Sderot,31.525,34.5969,1,Paltimes.net,Subnational,"A flying incendiary device sent from Gaza sparked a fire in Sderot on July 17.",0,1532378006,ISR
1723458,376,ISR696,696,"17 July 2018",2018,1,"Remote violence","Unidentified Armed Group (Palestine)",,3,,,0,30,"Middle East",Israel,HaDarom,"Beer Sheva",,Kissufim,31.3749,34.3984,1,Paltimes.net,Subnational,"A flying incendiary device sent from Gaza sparked a fire in Kissufim on July 17.",0,1532378006,ISR
